,nnodes,molw,logp,qed,episode,episode_reward,smiles,num_decode_fail,total_score,penalized_logp,sa_score,log_p,cycle_score
439,11,335.01699999999994,5.0661000000000005,0.8184388512790076,439,3.220020146977922,NC(=O)c1ccc(-c2c(Cl)cc(Cl)cc2Cl)c(Cl)c1,0,3.220020146977922,3.220020146977922,-2.0263249616240646,5.0661000000000005,0
440,18,389.56400000000014,6.100000000000006,0.5195921498789287,440,2.802626900303394,CC1(C)CC1c1cccc(C(NC(=O)CCc2ccccc2)c2cccs2)c1,0,2.802626900303394,2.802626900303394,-2.975055243505272,6.100000000000006,0
441,7,150.245,1.2492200000000002,0.6531481088994837,441,-1.2462987110382486,C[NH2+]C(C)c1ccccc1C,0,-1.2462987110382486,-1.2462987110382486,-3.5310126379858193,1.2492200000000002,0
442,18,329.444,4.173600000000004,0.6653386585100177,442,1.812605712372162,CCCCN(C(=O)CCCCc1[nH]ncc1-c1ccco1)C1CC1,0,1.812605712372162,1.812605712372162,-2.680780630076976,4.173600000000004,0
443,10,130.23099999999997,2.1935000000000002,0.6205856480286918,443,-0.01227079985912266,CCC(C)(C)CC(C)O,0,-0.01227079985912266,-0.01227079985912266,-3.0511688403826778,2.1935000000000002,0
444,9,158.265,0.5273,0.636678955301538,444,-3.0591841344509167,C[NH2+]C(C)C1(OC)CCCC1,0,-3.0591841344509167,-3.0591841344509167,-4.622564945678127,0.5273,0
445,8,223.322,2.8362000000000007,0.8330450276193682,445,1.2887677717756947,CNC(=O)c1ccc(-c2ccsc2)s1,0,1.2887677717756947,1.2887677717756947,-2.340214816461369,2.8362000000000007,0
446,6,204.29800000000003,3.1576000000000013,0.7671374533237793,446,2.082112545610542,CCCc1nnc(-c2ccccc2)s1,0,2.082112545610542,2.082112545610542,-1.865718859613338,3.1576000000000013,0
447,22,294.37300000000005,1.0454999999999997,0.7886952977951451,447,-0.3398586593685582,CCCS(=O)(=O)CCNC(=O)NC(=O)OC(C)(C)C,3,-0.03985865936855815,-0.03985865936855815,-2.4070332449373915,1.0454999999999997,0
448,8,293.34600000000006,2.2409999999999997,0.8049297678671743,448,-0.686925381135469,O=c1ccn(C2CC[NH2+]2)c(-c2ccco2)c1-c1ccccc1,0,-0.686925381135469,-0.686925381135469,-3.6411108031061152,2.2409999999999997,0
449,20,319.5140000000001,5.555500000000006,0.6171755070945689,449,1.4313646150288823,COCC(Sc1c(C)cccc1C(C)CCC#N)C(C)(C)C,0,1.4313646150288823,1.4313646150288823,-3.801608588623891,5.555500000000006,0
450,18,349.5440000000001,4.100500000000004,0.7010687182519457,450,1.5338871866139496,CC(C)(C)CCc1ccncc1CNC(=O)NC1CCC(S)CC1,0,1.5338871866139496,1.5338871866139496,-2.870618108238009,4.100500000000004,0
451,22,360.34900000000016,1.8065799999999996,0.6399042857739751,451,-0.09338890422461676,COc1ccccc1NC(=O)C(C#N)=C(C#N)c1c(C)cccc1C(=O)[O-],0,-0.09338890422461676,-0.09338890422461676,-2.8939338620459214,1.8065799999999996,0
452,17,199.338,2.9734000000000016,0.6998087021476832,452,0.7627117804296338,CCCCC(C)NC(=O)C(C)C(C)C,1,0.8627117804296338,0.8627117804296338,-2.7750715537655157,2.9734000000000016,0
453,10,248.41400000000002,0.9382000000000015,0.7995505757836596,453,-3.3446361964730347,CCC(C)(c1ccccc1)C1([NH3+])C[NH2+]CCC1C,0,-3.3446361964730347,-3.3446361964730347,-5.099279106292171,0.9382000000000015,0
454,13,275.416,2.1401199999999996,0.8381816289331682,454,0.5834091927103778,Cc1ccccc1CCNC(=O)C1CC[N+](C)(C)CC1,1,0.6834091927103778,0.6834091927103778,-2.440284751435394,2.1401199999999996,0
455,8,220.21799999999996,3.0465000000000013,0.824249987650353,455,2.0855102952349496,OC(c1ccccc1F)c1ccccc1F,0,2.0855102952349496,2.0855102952349496,-1.7983238599637161,3.0465000000000013,0
456,11,224.325,2.8769600000000013,0.5830935924792439,456,1.4863719441232937,COC(=O)CSc1cc(C)cc(C)c1C,0,1.4863719441232937,1.4863719441232937,-2.19919427265007,2.8769600000000013,0
457,8,197.30699999999996,2.3954200000000005,0.5818543797108651,457,0.7369029389232842,Cc1nc(SCCCC2CC2)n[nH]1,0,0.7369029389232842,0.7369029389232842,-2.544057629426705,2.3954200000000005,0
458,15,368.43300000000005,3.9242000000000017,0.6474896579677276,458,1.74395454859848,O=C(CSc1cccc(F)c1)NC(c1ccc(O)cc1)c1cccnc1,0,1.74395454859848,1.74395454859848,-2.5930704065368655,3.9242000000000017,0
459,15,347.4620000000002,4.1704000000000025,0.6971249451622875,459,2.4423066570701244,CCCNC(=O)Cc1nn(-c2ccccc2)c(-c2ccccc2)c1CC,0,2.4423066570701244,2.4423066570701244,-2.1540522586944313,4.1704000000000025,0
460,8,166.176,2.3057999999999996,0.5412775389777661,460,1.3640620834646597,CCc1cccc(OC(=O)O)c1,3,1.6640620834646598,1.6640620834646598,-1.7191709320372084,2.3057999999999996,0
461,8,266.27500000000003,4.046100000000003,0.7175963759127584,461,2.5168485171302337,Fc1ccc(-c2noc(C=Cc3ccccc3)n2)cc1,0,2.5168485171302337,2.5168485171302337,-2.019686329941633,4.046100000000003,0
462,12,283.397,0.5178000000000005,0.8477211208360406,462,-2.1443923632852413,CCc1ccc(S(=O)(=O)N2CCNC(C)(N)C2)cc1,10,-1.1443923632852413,-1.1443923632852413,-3.0210256830829296,0.5178000000000005,0
463,19,475.5850000000002,7.508740000000006,0.2548856455090941,463,4.40843323047471,Cc1ccc(Oc2ccccc2COCCC(=O)Nc2cc(C)c(-c3ccccc3)s2)c(F)c1,0,4.40843323047471,4.40843323047471,-2.4552354095344775,7.508740000000006,0
464,11,218.33999999999995,3.7791000000000032,0.7499250494824858,464,0.7036138003756769,CCc1ccccc1C(C)C1(C)CCOC1,0,0.7036138003756769,0.7036138003756769,-3.3758948280370955,3.7791000000000032,0
465,7,193.254,0.4292999999999999,0.6558601171616096,465,-3.6431031729852994,CCN1N=C(C)C2C=NC(N)=NC21C,0,-3.6431031729852994,-3.6431031729852994,-5.052323375627864,0.4292999999999999,0
466,7,155.19699999999997,0.45289999999999997,0.5593118056807233,466,-2.034257567856337,CC(C)C1=CC(=O)OCC1N,0,-2.034257567856337,-2.034257567856337,-3.725031789179453,0.45289999999999997,0
467,11,398.5100000000002,5.015620000000005,0.5246551538453256,467,2.560265042281448,Cc1ccccc1Cc1ccnc2c1nc(N1CCCCC1)n2-c1ccccc1O,0,2.560265042281448,2.560265042281448,-2.5469093474235063,5.015620000000005,0
468,18,389.4550000000001,3.5915000000000017,0.6169684590309628,468,2.326992539570824,CCNC(=O)Cc1cccc(NC(=O)c2ccc(OCc3cccnc3)cc2)c1,0,2.326992539570824,2.326992539570824,-1.913756130312434,3.5915000000000017,0
469,18,335.4070000000001,3.8409400000000025,0.8706831190874497,469,2.2964529010591526,Cc1cc(C)c(C)c(NC(=O)CCC(=O)Nc2ccccc2C#N)c1,1,2.3964529010591527,2.3964529010591527,-2.000815115775305,3.8409400000000025,0
470,12,295.382,3.2940000000000023,0.9396459542738886,470,0.687090607601531,CCNC(=O)C1C(c2ccccc2)COC1c1ccccc1,0,0.687090607601531,0.687090607601531,-3.1077638740254736,3.2940000000000023,0
471,14,491.3700000000001,6.475000000000004,0.2950493258739949,471,3.4267116886835325,O=C(Nc1[nH]nc(-c2cccc(Br)c2)c1-c1ccccc1)c1nc(-c2ccco2)cs1,0,3.4267116886835325,3.4267116886835325,-2.6727892488264047,6.475000000000004,0
472,12,255.317,2.753200000000001,0.882196995759361,472,1.5825647922821071,CC(Cc1ccccc1)NC(=O)c1cccc(O)c1,0,1.5825647922821071,1.5825647922821071,-2.047095604187465,2.753200000000001,0
473,13,403.62699999999995,2.5686,0.6725670876793797,473,-0.7265709053479913,O=[NH+]c1cccc(NC(CO)c2ccc(I)c(Cl)c2)c1,1,-0.6265709053479913,-0.6265709053479913,-3.7811804047723347,2.5686,0
474,11,254.329,4.345000000000003,0.7415856908142967,474,3.115119589366444,CCCC(=O)c1ccc(OC)cc1-c1ccccc1,0,3.115119589366444,3.115119589366444,-1.6947130460886193,4.345000000000003,0
475,11,313.4300000000001,3.828420000000003,0.7498863079460059,475,1.2222490455807542,CCCCc1nnsc1-c1c(-c2cccc(C)c2)n[nH]c1N,2,1.4222490455807542,1.4222490455807542,-2.805558522021922,3.828420000000003,0
476,11,298.45,4.192800000000003,0.8808713284271099,476,0.2560965626768765,CC(C)[NH2+]Cc1coc(C2CCCCC2c2ccccc2)c1,0,0.2560965626768765,0.2560965626768765,-3.989320815644751,4.192800000000003,0
477,10,289.3750000000001,2.5920200000000007,0.8001847840269662,477,-2.389120068045384,CC1=Cc2c(C)cc(C3CCOC3)c(O)c2C(CCO)N1,14,-0.989120068045384,-0.989120068045384,-4.096982567645053,2.5920200000000007,0
478,9,232.333,3.7984800000000014,0.7383669634372098,478,1.0160625294084966,CC(C#N)=Cc1cnc(-c2ccsc2)s1,0,1.0160625294084966,1.0160625294084966,-3.126724532041841,3.7984800000000014,0
479,8,152.212,3.3392000000000017,0.6093251676861694,479,2.1318514262975587,CCC(C)c1ccc(F)cc1,0,2.1318514262975587,2.1318514262975587,-1.9297926379858197,3.3392000000000017,0
480,12,224.32899999999998,2.0884,0.7786610654713659,480,0.17950413330873918,CC(=O)NC(C)CCSc1cccnc1,1,0.2795041333087392,0.2795041333087392,-2.7468922336793202,2.0884,0
481,14,285.391,2.8232800000000013,0.9179480401959649,481,1.3888824848991173,Cc1cc(C)cc(CNC(=O)CCn2ncc(C)c2C)c1,0,1.3888824848991173,1.3888824848991173,-2.2492590050475556,2.8232800000000013,0
482,11,301.317,3.125900000000002,0.9152969968450618,482,0.20126211205721678,CC1CC(c2c(C(O)c3ccccc3)ccc(F)c2O)=NO1,0,0.20126211205721678,0.20126211205721678,-3.4150249952353207,3.125900000000002,0
483,9,262.35200000000003,4.538340000000003,0.7186256925451501,483,2.543046627404069,Cc1cccc(C(O)c2cccc3ccccc23)c1C,0,2.543046627404069,2.543046627404069,-2.2839022671205136,4.538340000000003,0
484,14,220.29599999999994,-0.5872999999999984,0.45790234679150854,484,-1.9119852974765563,CC(C(=O)NCCC(N)=[NH2+])c1ccccc1,0,-1.9119852974765563,-1.9119852974765563,-3.0186298679460117,-0.5872999999999984,0
485,17,364.4010000000001,4.089600000000003,0.6387144862358834,485,2.6520022981367135,CCOC(=O)c1ccc(NC(=O)CCc2cc(-c3ccccc3)no2)cc1,0,2.6520022981367135,2.6520022981367135,-1.9323117606545885,4.089600000000003,0
486,13,207.31699999999998,2.3078000000000003,0.8005901748689812,486,0.2003487431383793,CC(CCO)C(c1ccccc1)N(C)C,0,0.2003487431383793,0.2003487431383793,-2.940368552168101,2.3078000000000003,0
487,8,275.44,0.11620000000000186,0.8032983159711348,487,-4.495542564967341,C[NH+]1CCCC(C(c2cccnc2)[NH+]2CCCCC2)C1,0,-4.495542564967341,-4.495542564967341,-5.580899251441368,0.11620000000000186,0
488,11,285.3469999999999,1.8518000000000001,0.90134314246122,488,0.3559075681974295,CNC(=O)N1CC=C(c2cccc(N3CCCC3=O)c2)C1,0,0.3559075681974295,0.3559075681974295,-2.5457143896629386,1.8518000000000001,0
489,13,387.8670000000002,1.8654000000000004,0.8014958322407513,489,-1.853497221052217,CC12C=CC=CC1C(=O)C1COC(CNC(=O)c3ccnc(Cl)c3)CN1C2,0,-1.853497221052217,-1.853497221052217,-4.395202311498084,1.8654000000000004,0
490,11,242.32199999999997,2.687400000000001,0.8784084501457176,490,1.5661948620229291,CCn1c(CNC(=O)C2CC2)cc2ccccc21,0,1.5661948620229291,1.5661948620229291,-2.0225023038199694,2.687400000000001,0
491,21,410.4490000000001,1.6171200000000001,0.495939752600958,491,-3.8355458618398752,Cc1cccc(C=NC2(C(=O)NC(=O)c3ccc(F)cc3)CCCN2)c1CC(N)=O,28,-1.035545861839874,-1.035545861839874,-3.5691413893718353,1.6171200000000001,0
492,8,311.384,5.599400000000005,0.4901225414312742,492,3.6042290907668892,c1ccc(Cc2ocnc2-c2ccc(-c3ccccc3)cc2)cc1,0,3.6042290907668892,3.6042290907668892,-2.0159924193746335,5.599400000000005,0
493,10,302.42100000000005,5.127120000000004,0.7143405158576842,493,3.040396186592846,Cc1c(-c2ccccc2)c(-c2ccc(C3CC3)cc2)c(N)n1C,0,3.040396186592846,3.040396186592846,-2.211505453447206,5.127120000000004,0
494,19,398.35000000000014,6.171380000000003,0.6277521715882485,494,2.54380886639206,N#Cc1ccc(C(Nc2ccc(C(F)(F)F)c3c2CCCC3)C(F)(F)F)cc1,1,2.6438088663920603,2.6438088663920603,-3.1489140121854176,6.171380000000003,0
495,9,339.4410000000001,5.003420000000004,0.3888794272440418,495,2.9077291770262357,Cc1ccc2oc(=O)c(CSc3nc4ccccc4s3)cc2c1,0,2.9077291770262357,2.9077291770262357,-2.2502010818142466,5.003420000000004,0
496,11,193.18199999999996,-0.20640000000000036,0.7198082572416276,496,-1.0783185904370816,CCC(=O)Nc1ccc(C(=O)[O-])cn1,0,-1.0783185904370816,-1.0783185904370816,-2.5451016383237164,-0.20640000000000036,0
497,16,356.42600000000004,1.7847199999999996,0.845401878494771,497,-0.42827554890547725,CCc1nn(C2CN(C(=O)c3ccc(C)cc3)CCN2)cc1C(=O)OC,0,-0.42827554890547725,-0.42827554890547725,-3.160365437095348,1.7847199999999996,0
498,7,168.667,3.7718200000000026,0.5990505066871992,498,2.803520090506797,Cc1cc(Cl)ccc1C(C)C,0,2.803520090506797,2.803520090506797,-1.6213488774112879,3.7718200000000026,0
499,16,321.4210000000001,2.0276999999999994,0.8392772669892243,499,-0.4344634128178001,COc1cccc(NCCC(=O)NN2CCOC(C)(C)C2C)c1,1,-0.3344634128178001,-0.3344634128178001,-3.2233726515854997,2.0276999999999994,0
500,15,334.4200000000002,0.09559999999999969,0.5376637456538549,500,-3.5514676522184287,COc1ccccc1C1(O)NCC2(CO)NC(C(C)(C)C)=NC2N1,2,-3.3514676522184286,-3.3514676522184286,-4.615317966807757,0.09559999999999969,0
501,14,385.876,4.073000000000003,0.6385653754219509,501,1.2810694267842815,CC(C)N1C(=O)NC(=S)C(=O)C1=Cc1ncccc1-c1cccc(Cl)c1,0,1.2810694267842815,1.2810694267842815,-3.065366027925199,4.073000000000003,0
502,13,242.74599999999995,3.3283400000000016,0.6483908385688592,502,0.16621602889735063,CCOC(O)(Cl)C(C)c1cccc(C)c1C,1,0.26621602889735063,0.26621602889735063,-3.478527355509623,3.3283400000000016,0
503,7,226.702,2.0844,0.7441568055951514,503,-1.7746862321445984,C=CC1CC(c2ccc(F)cc2Cl)C[NH2+]1,0,-1.7746862321445984,-1.7746862321445984,-4.456777933031142,2.0844,0
504,10,219.20599999999993,2.5523000000000007,0.768250838849271,504,1.409655062457119,COCCCNc1c(F)cc(F)cc1F,0,1.409655062457119,1.409655062457119,-2.0744715803423794,2.5523000000000007,0
505,10,280.35100000000006,2.0481,0.7951686367674089,505,-0.06582325722117341,C[NH+](C)Cc1nc(-c2ccccc2)oc1-c1cccnc1,0,-0.06582325722117341,-0.06582325722117341,-3.0113104552367087,2.0481,0
506,12,302.352,5.054920000000004,0.6206868950233926,506,2.680305302222776,Cc1ccc(F)c(C)c1C=C(C#N)c1ccnc2ccccc12,0,2.680305302222776,2.680305302222776,-2.469691488950165,5.054920000000004,0
507,19,439.5990000000003,7.065310000000007,0.32990051473535953,507,2.7777132983098975,Cc1ccc(C)c(C(=O)OC2(C)CCC(c3ccccc3)CC2C(=N)Cc2ccccc2)c1,0,2.7777132983098975,2.7777132983098975,-3.5567863034397833,7.065310000000007,0
508,15,289.379,2.4332199999999995,0.8181291176835933,508,0.3628228879595926,CCCCC1(C)NC(=O)N(CCc2ccnc(C)c2)C1=O,0,0.3628228879595926,0.3628228879595926,-2.8778275932082913,2.4332199999999995,0
509,16,312.4100000000001,2.0123,0.7612250280532671,509,0.004440004101776446,CCCOC(=O)CC1CCC(NC(=O)N2CCCC2O)CC1,0,0.004440004101776446,0.004440004101776446,-2.931940323887753,2.0123,0
510,7,237.346,3.700440000000002,0.7425166036995737,510,1.1672348133723904,Cc1ccc2c(c1C)-c1ccccc1CC2(C)N,0,1.1672348133723904,1.1672348133723904,-2.9437458815266577,3.700440000000002,0
511,9,222.28799999999995,2.665700000000001,0.7715208465793477,511,-0.15346070357088976,CC(C)c1noc(C2CCCC(=O)C2C)n1,0,-0.15346070357088976,-0.15346070357088976,-3.4432604224426893,2.665700000000001,0
512,8,170.32,1.3472999999999995,0.6519196464297625,512,-2.6977411906200333,CCC(C)CC1CC[NH+](C)CC1,0,-2.6977411906200333,-2.6977411906200333,-4.797816660299224,1.3472999999999995,0
513,12,329.76200000000006,4.023900000000001,0.7620382162544941,513,1.0537144660380704,O=C(CC1Cc2cc(F)ccc21)Nc1cc(Cl)cc2nc[nH]c12,2,1.2537144660380704,1.2537144660380704,-3.0596337529841016,4.023900000000001,0
514,13,328.39099999999996,2.701500000000001,0.8691381026211793,514,0.6234990671484537,CN(C)C(=O)c1cnnc(N2CCCC(c3ccc(F)cc3)C2)c1,0,0.6234990671484537,0.6234990671484537,-2.8164526169908246,2.701500000000001,0
515,11,228.29500000000002,2.738900000000001,0.8092359765118895,515,0.9693056429652496,CC(=O)C(C)(C)c1ccccc1-n1ccnc1,0,0.9693056429652496,0.9693056429652496,-2.54994972423008,2.738900000000001,0
516,9,232.284,1.736,0.8095068937996897,516,0.23251369050290538,CCc1sc(-c2ccccc2)nc1C(=O)[O-],0,0.23251369050290538,0.23251369050290538,-2.5812715522714083,1.736,0
517,9,220.29199999999994,0.26439999999999997,0.7409982022466972,517,-2.681663802938487,COC(=O)C1CC[NH+](Cc2ccccc2)C1,0,-2.681663802938487,-2.681663802938487,-4.155116366498634,0.26439999999999997,0
518,12,334.45600000000013,4.350900000000004,0.7677436688514491,518,-2.806289405831411,CC(Cc1ccc(F)cc1)SC1C(=O)C2(CCCCCC2)C1=O,0,-2.806289405831411,-2.806289405831411,-3.7195667432149184,4.350900000000004,-1
519,10,274.25100000000003,2.7448000000000006,0.7915505819255849,519,0.5644607377751596,OC(Cc1noc(-c2ccoc2)n1)c1ccc(F)cc1,0,0.5644607377751596,0.5644607377751596,-2.8908249671065533,2.7448000000000006,0
520,8,261.38999999999993,3.3903000000000025,0.7238046289904697,520,-1.4854063853925565,CC1(C)CCC(C23C=CC=CC2N=CS3)CC1=O,0,-1.4854063853925565,-1.4854063853925565,-4.974547359685836,3.3903000000000025,0
521,9,227.33100000000002,1.6049199999999997,0.8395639295459819,521,-0.9455618608239931,Cc1ccc(C[NH+](C)Cc2ccccc2)cn1,0,-0.9455618608239931,-0.9455618608239931,-3.4870481456955513,1.6049199999999997,0
522,8,317.19000000000005,3.1464000000000016,0.8036734500915406,522,1.6916956756170642,Brc1ccc2nc(NCCc3ccccc3)nn2c1,0,1.6916956756170642,1.6916956756170642,-2.184630811656385,3.1464000000000016,0
523,11,292.382,3.550200000000002,0.7803982320212243,523,2.150169183532019,CCN(Cc1ccccc1)Cc1cc(=O)c2ccccc2[nH]1,0,2.150169183532019,2.150169183532019,-2.037141626417526,3.550200000000002,0
524,10,210.342,3.759700000000003,0.684311573530751,524,2.4749930304437204,CCCCc1cc(SC)ccc1OC,0,2.4749930304437204,2.4749930304437204,-1.8881397572897711,3.759700000000003,0
525,9,262.356,3.9863200000000028,0.6976526643044471,525,2.4547440488471577,Cc1cccc(Cc2c(-c3ccccc3)cnn2C)c1,0,2.4547440488471577,2.4547440488471577,-2.0367120818635858,3.9863200000000028,0
526,12,371.2340000000001,4.189000000000003,0.7312986081798798,526,2.3596147022859015,NC(=O)CCc1nc(-c2ccccc2)oc1-c1ccccc1Br,0,2.3596147022859015,2.3596147022859015,-2.2337866261206862,4.189000000000003,0
527,9,255.27700000000002,1.5069999999999997,0.6488003249138613,527,-0.6663660109706981,CC(O)(c1ccccc1)c1cc2[nH]cnc2c(=O)[nH]1,0,-0.6663660109706981,-0.6663660109706981,-3.197428937520799,1.5069999999999997,0
528,13,218.23199999999997,0.7070199999999998,0.8117370730843078,528,-0.21077218880753934,Cc1cccc(NC(=O)C2CC2)c1C(=O)[O-],0,-0.21077218880753934,-0.21077218880753934,-2.3527942714127317,0.7070199999999998,0
529,8,219.33200000000002,0.8091999999999994,0.7902313195684151,529,-1.2713285027229637,CC1(N)CNCCN1CCc1ccccc1,4,-0.8713285027229636,-0.8713285027229636,-2.9627609108161845,0.8091999999999994,0
530,10,221.25999999999996,1.9868000000000001,0.8536475661560572,530,0.10477910568806398,CC(C)Cc1nnc(-c2coc(CN)c2)o1,0,0.10477910568806398,0.10477910568806398,-2.8334869368867945,1.9868000000000001,0
531,19,338.386,3.177080000000002,0.5125248015805214,531,1.4550716822279826,CC(C)(C)NC(=NNC(=O)c1cccc(C#N)c1)c1ccc(F)cc1,0,1.4550716822279826,1.4550716822279826,-2.399690701059585,3.177080000000002,0
532,13,330.4570000000002,2.8916000000000013,0.8457289733412131,532,1.5310882287993535,CC1CCN(c2nc(CNC(=O)c3ccc(N)cc3)cs2)CC1,0,1.5310882287993535,1.5310882287993535,-2.1704299827640448,2.8916000000000013,0
533,21,358.48200000000014,3.724400000000003,0.596009060887686,533,0.6690919645579898,CCOC(=O)c1ccc(NC(=O)C2C=CC(CN(C)C(C)C)CC2)cc1,0,0.6690919645579898,0.6690919645579898,-3.3728819959985774,3.724400000000003,0
534,6,170.663,1.4233000000000002,0.7070463482647095,534,-0.8125706589158287,CC[NH2+]Cc1ccccc1Cl,0,-0.8125706589158287,-0.8125706589158287,-3.270653438034201,1.4233000000000002,0
535,13,256.30099999999993,3.121700000000003,0.9137980243319779,535,1.4494984239709907,COc1cc(C(C(C)=O)c2ccccc2)ccc1O,0,1.4494984239709907,1.4494984239709907,-2.372153465822686,3.121700000000003,0
536,12,208.24099999999999,-0.7733999999999996,0.6087380097827854,536,-1.2470567605220975,CNC(=O)c1ccc(NC(=O)C[NH3+])cc1,0,-1.2470567605220975,-1.2470567605220975,-2.356250942443692,-0.7733999999999996,0
537,15,271.68,-0.10230000000000067,0.7822688967063461,537,-1.1190204191240285,CNC(=O)NCc1cccc(Cl)c1OCC(=O)[O-],0,-1.1190204191240285,-1.1190204191240285,-2.6395224903561214,-0.10230000000000067,0
538,15,297.35800000000006,2.6696,0.7923764294534761,538,2.023649263439296,CCc1ccc(NC(=O)NCc2ccc(C(N)=O)cc2)cc1,0,2.023649263439296,2.023649263439296,-1.630860578030429,2.6696,0
539,16,405.43100000000015,5.940300000000004,0.22515660517583197,539,3.3329039104498923,O=C(OCc1cccc(-c2occc2-c2ccccc2[N+](=O)[O-])c1)c1cccs1,0,3.3329039104498923,3.3329039104498923,-2.4402528336091382,5.940300000000004,0
540,8,167.183,1.49372,0.6742129184966301,540,1.0074536207463698,CNC(=O)c1cc(C)cc(F)c1,0,1.0074536207463698,1.0074536207463698,-1.794548292177069,1.49372,0
541,8,171.289,1.31682,0.7159560034841803,541,-1.9025643704926383,CCc1nc(C(C)[NH3+])c(C)s1,0,-1.9025643704926383,-1.9025643704926383,-4.117307651248419,1.31682,0
542,18,346.7700000000001,4.212000000000002,0.4822411366223683,542,2.5599113083268774,CC(=CC(=O)Nc1ccc([N+](=O)[O-])cc1)COc1ccc(Cl)cc1,0,2.5599113083268774,2.5599113083268774,-2.0802011162747487,4.212000000000002,0
543,7,145.158,-0.9900000000000004,0.4972738202626927,543,-3.365872934032733,CC1OC(C(N)=O)CC1O,0,-3.365872934032733,-3.365872934032733,-3.9964565736029876,-0.9900000000000004,0
544,16,393.4820000000001,-0.8226199999999968,0.5711954477591711,544,-7.8783197771309705,CC12CC[NH2+]CC1N(CCCNC(=O)c1cc(F)c(F)c(C#N)c1)CC[NH2+]C2,0,-7.8783197771309705,-7.8783197771309705,-4.940751093067103,-0.8226199999999968,-1
545,6,190.25,0.40189999999999987,0.5609841474714083,545,-2.2365035184507764,CC1=NCC(N)(c2cccc(N)c2)N1,0,-2.2365035184507764,-2.2365035184507764,-3.8639706388600175,0.40189999999999987,0
546,13,251.15499999999994,1.5355,0.2679429384242019,546,-0.31501696367424226,O=C([O-])OCCCc1c(F)cc(F)c(F)c1F,0,-0.31501696367424226,-0.31501696367424226,-2.9211342741482493,1.5355,0
547,7,236.404,2.1786000000000008,0.7256172826039627,547,-2.290981112586013,CC1CCC[NH+](Cc2cccc(S)c2)C1C,0,-2.290981112586013,-2.290981112586013,-4.9418623094947405,2.1786000000000008,0
548,8,174.33299999999997,0.6641999999999999,0.6560378891873071,548,-4.242136886849806,CCC[NH+]1CCC(CSC)C1,0,-4.242136886849806,-4.242136886849806,-5.68813646566093,0.6641999999999999,0
549,11,190.32999999999996,4.363820000000004,0.6467029651591443,549,2.5747382193839536,CCCC(CC)Cc1ccc(C)cc1,0,2.5747382193839536,2.5747382193839536,-2.1560688637120897,4.363820000000004,0
550,14,241.25099999999998,-2.4286999999999983,0.4341451167430971,550,-7.358354938410926,CC1=NNC(=O)CC1(N)CC(=O)NCC(N)=O,33,-4.058354938410925,-4.058354938410925,-3.737591191221453,-2.4286999999999983,0
551,13,245.24200000000002,0.33650000000000013,0.7978632236576606,551,-0.20469530260065838,CNC(=O)NC(=O)c1cccc(-n2cncn2)c1,0,-0.20469530260065838,-0.20469530260065838,-2.132410901105036,0.33650000000000013,0
552,6,152.19299999999998,1.7117999999999998,0.6113524119036472,552,1.7581389290171279,COCCOc1ccccc1,0,1.7581389290171279,1.7581389290171279,-1.2955681247587698,1.7117999999999998,0
553,8,228.089,2.11712,0.7831160151465046,553,1.5605347757432884,CNC(=O)c1cc(Br)ccc1C,0,1.5605347757432884,1.5605347757432884,-1.6958165614078382,2.11712,0
554,30,343.4240000000001,0.2075000000000009,0.6429734511686385,554,-3.4222981720346066,CCN(CC)C(=O)CCOC(C)C(=O)NC(=O)C(=O)NC(C)(C)C,20,-1.422298172034606,-1.422298172034606,-3.0723430709391533,0.2075000000000009,0
555,9,265.38100000000003,4.9619000000000035,0.6518016927256021,555,2.7818905486660186,CC(c1ccccc1)c1csc(-c2ccccc2)n1,0,2.7818905486660186,2.7818905486660186,-2.3309619045537673,4.9619000000000035,0
556,12,299.334,1.3740999999999997,0.580966867414811,556,-1.2265044304909183,Cn1nnc(-c2cccc(O)c2)c1CC(O)c1cc(N)c[nH]1,0,-1.2265044304909183,-1.2265044304909183,-3.5870844926222443,1.3740999999999997,0
557,12,264.33299999999997,-0.9659999999999977,0.4808459358272738,557,-4.506195258078494,CC(=O)NCC12CC1C(N)(c1cnc(N)[nH]1)CCN2,1,-4.406195258078494,-4.406195258078494,-4.877533750094729,-0.9659999999999977,0
558,9,325.32800000000003,2.1582999999999997,0.7794607482563868,558,-0.5735210249661901,CC1(c2nc(CNc3cncnc3)no2)COc2ccccc2O1,1,-0.4735210249661901,-0.4735210249661901,-3.4151748781596476,2.1582999999999997,0
559,12,237.41199999999995,3.6517000000000026,0.6349278201258072,559,2.280532119951525,CCSCCCN(CC)Cc1ccccc1,0,2.280532119951525,2.280532119951525,-1.9874655322045207,3.6517000000000026,0
560,14,321.46399999999994,4.689100000000004,0.8214627528672502,560,2.8838380179670366,CC(CNC(=O)CC1CCCC1)(c1ccccc1)c1ccccc1,0,2.8838380179670366,2.8838380179670366,-2.0874558809130956,4.689100000000004,0
561,7,241.29399999999998,2.1705999999999994,0.8618090358665217,561,-0.8176440435842909,COc1ccc(C2=C(C)C3N=CNN3C=C2)cc1,0,-0.8176440435842909,-0.8176440435842909,-3.709156366733758,2.1705999999999994,0
